timetweet,isitweet,favcount,retwcount,id,name
2022-03-21 10:26:30,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505853350952136707,_sesameseed_
2022-03-21 10:25:11,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505853019459842050,aneeewww
2022-03-21 10:24:22,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505852812990705664,AbdiWirajaya
2022-03-21 10:22:08,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505852250853642248,affif_man
2022-03-21 10:18:23,"b'""Dengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), ."" --Puan Maharani https://t.co/o3fZ61zJpU'",0,0,1505851306044321795,gatotkaca_bukan
2022-03-21 10:15:16,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505850522489696256,KatinGryffindor
2022-03-21 10:14:27,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505850318747480067,korintje
2022-03-21 10:14:25,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505850307162836996,korintje
2022-03-21 10:12:22,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505849793343488001,oicenatni
2022-03-21 10:06:36,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505848341749329920,anxiety_being
2022-03-21 10:06:26,"b'Masing-masing delegasi memaparkan situasi kampusnya dalam merespons\nPeraturan Menteri Pendidikan, Kebudayaan, Riset dan Teknologi (Permendikbud Ristek) No. 30 Tahun 2021 mengenai Pencegahan dan Penanganan Kekerasan Seksual (PPKS) di lingkungan kampus.'",0,0,1505848299038789633,lpminstitut
2022-03-21 10:03:19,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505847513026232321,ekaprnamasr
2022-03-21 09:58:04,"b'@Askrlfess Selingkuh, bullying, kekerasan verbal maupun fisik, pelecehan seksual, kebohongan yang udah skala besar sampe merugikan kita dan pihak lain.'",0,0,1505846191719780356,afleaaa
2022-03-21 09:52:44,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505844850755010560,pacualbino
2022-03-21 09:51:46,"b'""Dengan adanya UU, rakyat memiliki perlindungan yg sah utk memenuhi kebutuhan &amp; kepentingan mereka. Kemudian terkait RUU Tindak Pidana Kekerasan Seksual (TPKS), Saya memastikan DPR terus berkomitmen cepat menyelesaikannya. Ini akan dibahas dalam Rapim &amp; Bamus."" --Puan Maharani'",0,0,1505844606780411906,anandadeanina
2022-03-21 09:47:51,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505843622419496963,svytd
2022-03-21 09:47:45,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505843598570713092,svytd
2022-03-21 09:44:03,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505842667132841985,AhmadShiddiqN
2022-03-21 09:40:16,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505841713868201987,anas_satriyo
2022-03-21 09:38:58,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505841385194283009,hkmlkkmm
2022-03-21 09:37:35,"b'@prabu_abimanyu Iya kalo mau lapor aja ke rumah sakit terdekat, saya sebagai koas yg lg stase forensik selalu menunggu kasus2 visum termasuk kekerasan seksual'",1,0,1505841038123954179,lagiiapaaa
2022-03-21 09:32:05,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505839654779514880,LeonardEricLie
2022-03-21 09:30:43,"b'*Jaringan Pembela Hak Perempuan Korban Kekerasan Seksual* \nis inviting you to a scheduled Zoom meeting.\n\n*Topic: Kluster ""Korporasi dalam RUU TPKS\'\'*\n*Waktu: Selasa 22 Maret 2022, Pukul14:00-17:00 WIB*\n\nJoin\nhttps://t.co/PxPRKpB8A2\n\n*Meeting ID: 616 485 7856*\n*Passcode: ruutpks* https://t.co/MH8RGe2GsC'",2,0,1505839310662082567,cacing_nagari
2022-03-21 09:27:18,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505838449370140672,empul_meong
2022-03-21 09:27:15,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505838437781311490,empul_meong
2022-03-21 09:26:36,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505838276724535298,NinjaBulan
2022-03-21 09:26:35,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505838270881886209,NinjaBulan
2022-03-21 09:26:27,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505838238455398400,samartemaram
2022-03-21 09:25:16,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505837939913535488,aiachiz
2022-03-21 09:23:32,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505837501222555653,mautakoyakii
2022-03-21 09:20:03,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505836626940899331,Ichamaryana1
2022-03-21 09:19:46,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505836555998441476,Ichamaryana1
2022-03-21 09:19:45,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505836551321706496,oktalinee
2022-03-21 09:16:19,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505835689040093186,MarethaREGIS
2022-03-21 09:16:01,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505835610187055106,MarethaREGIS
2022-03-21 09:07:39,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505833504768098305,GuiliAnemoBoy
2022-03-21 09:07:28,"b'Lalu di UGM apakah sudah menyediakan fasilitas untuk korban Kekerasan Seksual ini? Yuk, kita bahas bareng bareng di Distraksi Kastrat yang akan datang. \n\nKEMENTERIAN KASTRAT \nKABINET SINERGI KREASI \nBEM KM FMIPA UGM\n\n#KEMENTERIANKASTRAT\n#BEMKMFMIPAUGM\n#SINERGIKREASI'",1,0,1505833461516419076,bemkmfmipaugm
2022-03-21 09:07:28,"b'Oleh karena itu, dari postingan ini kita dapat belajar bersama memahami apa itu kekerasan seksual, mulai dari pengertian kekerasan seksual hingga penanganan kekerasan seksual di lingkup Universitas Gadjah Mada. https://t.co/sFPZU1POhZ'",0,0,1505833458685292551,bemkmfmipaugm
2022-03-21 09:07:27,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505833456877510660,GuiliAnemoBoy
2022-03-21 09:07:18,b'[Kekerasan Seksual Meresahkan!] \n\nIsu kekerasan Seksual pada saat ini sudah sangat meresahkan semua kalangan. Kekerasan seksual dapat terjadi dimana saja dan kapan saja. Lalu apakah masyarakat khususnya mahasiswa/i sudah mengetahui apa itu kekerasan seksual? https://t.co/IAmf6LpXJU',2,0,1505833419158130697,bemkmfmipaugm
2022-03-21 09:05:59,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505833087606816768,ririnyz
2022-03-21 09:01:10,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505831873733623813,nadiakputri
2022-03-21 09:00:59,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505831827248132097,nadiakputri
2022-03-21 08:56:52,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505830794111029248,clyteemnestra
2022-03-21 08:56:45,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505830764251734019,clyteemnestra
2022-03-21 08:54:56,"b'Orang yg nda setuju dgn feminisme bkn berarti setuju dgn kekerasan seksual atau mau mem-viktimisasi pelakunya. \n\nPlus, yg kuurus bkn cuma feminisme. Yg kukritik bkn cuma itu. Iya bener, feminisme yg paling sering kukritik di medsos.'",0,0,1505830305537880065,pesaladnan
2022-03-21 08:47:53,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505828533221814272,bvkalapak
2022-03-21 08:47:48,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505828510534832129,bvkalapak
2022-03-21 08:46:31,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505828189465034752,ulungtopan
2022-03-21 08:45:29,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505827928730669058,strugglemanusia
2022-03-21 08:45:13,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505827860938125314,strugglemanusia
2022-03-21 08:44:05,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505827574412615684,Agung_Bigdad
2022-03-21 08:39:14,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505826356026036232,nazlyandre
2022-03-21 08:38:05,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505826065062973440,sarahkazahrah
2022-03-21 08:37:42,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505825967012716544,sarahkazahrah
2022-03-21 08:36:37,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505825697691947009,zitomcavalera
2022-03-21 08:28:56,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505823761970257921,sensenaa_
2022-03-21 08:28:45,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505823715442888704,samyok_
2022-03-21 08:28:06,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505823550875508741,bekeraza
2022-03-21 08:24:44,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505822706335649793,syarifcai
2022-03-21 08:23:01,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505822274431373313,elisaapphire
2022-03-21 08:22:52,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505822235386589187,elisaapphire
2022-03-21 08:17:40,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505820926356914179,beavermaneuver
2022-03-21 08:17:11,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505820804969537536,vvonderpul
2022-03-21 08:14:34,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505820145888817152,kidocredo
2022-03-21 08:14:15,b'bener2 deh indonesia darurat kekerasan seksual pada anak-anak. \nPada gila x ya anak2 kecil yg d jadiin korban Ya Allah..',0,0,1505820065496633346,Nfitria577Nur
2022-03-21 08:13:57,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505819990682791937,hnnarch
2022-03-21 08:12:24,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505819600684187649,rrraaihan
2022-03-21 08:12:10,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505819544040140800,rrraaihan
2022-03-21 08:07:51,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505818457777991683,mutemicrofon
2022-03-21 08:06:59,b'LPM Lintas IAIN Ambon dibekukan oleh pihak kampus karena mendistribusikan majalah tentang kasus kekerasan seksual di IAIN Ambon.\n\nVideo berikut merupakan bentuk dukungan dari LPM Progress\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/IcoQDl9pNQ\n\n#ProgressBersamaLPMLintasIAINAmbon',1,0,1505818239225401347,lpm_progress
2022-03-21 07:59:48,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505816429022494720,Iustfulies
2022-03-21 07:55:41,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505815396451946496,andriskhas
2022-03-21 07:49:21,b'LPM Hayamwuruk menerbitkan ulang laporan LPM Lintas mengenai kekerasan seksual di lingkungan Institut Agama Islam Negeri (IAIN) Ambon. https://t.co/h3TA3a60lD',1,1,1505813799151964161,LpmHayamwuruk
2022-03-21 07:48:03,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505813475339436032,d_indrajaya
2022-03-21 07:46:43,b'Dulu ga pernah seperih ini sih baca berita kekerasan seksual. Tapi kenapa makin berusia dan punya anak jadi makin kebawa emosi ya?\n\nApakah ini yg dinamakan empati?\n\nSoalnya kalo simpati udah punya dr jaman kuliah sih sampe skrg.',0,0,1505813138461302788,nadiabondol
2022-03-21 07:46:27,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505813071339565058,yohandavin
2022-03-21 07:46:22,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505813052058648577,yohandavin
2022-03-21 07:37:39,"b'Selamat bertugas di tempat baru Pak. Baru baca utasnya, praktikal, bahasanya gaul seperti ngasih tips ke teman, apa adanya (spt soal kekerasan seksual bnyk dilakukan keluarga dekat), dan hangat. \n""Hidup sewajarnya, mencintai secukupnya"" got me \xf0\x9f\x98\x84 https://t.co/IZVOaPpGzM'",0,0,1505810857623654403,kikisuriki
2022-03-21 07:31:39,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505809346843738115,gebyfirdana
2022-03-21 07:30:17,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505809002759745537,IqbalQuosophy
2022-03-21 07:28:35,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505808575893241857,iyat_jabbari
2022-03-21 07:28:30,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505808552081850369,saosindofoodd
2022-03-21 07:28:22,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505808518468628483,saosindofoodd
2022-03-21 07:11:12,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505804198474321920,lahir_bat1n
2022-03-21 07:06:48,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505803093312929793,loemintu
2022-03-21 07:01:27,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505801748396777476,Zadakidi
2022-03-21 07:01:23,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505801730315132932,Zadakidi
2022-03-21 07:01:19,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505801712212189186,DennisSoeryanto
2022-03-21 07:01:13,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505801689462308867,DennisSoeryanto
2022-03-21 07:00:18,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505801458989424651,kodak_brownie
2022-03-21 07:00:01,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505801385308143616,kodak_brownie
2022-03-21 06:49:16,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505798679516508160,kulitkentank
2022-03-21 06:44:49,"b'RT @amelia_pelawi: @xxndrrrenn Justru aku sangat bersyukur jika  berjodoh dengan kematian. Karna Setiap hari yg aku lihat perceraian, kdrt,\xe2\x80\xa6'",0,207,1505797560090644480,nrinhfzah
2022-03-21 06:40:22,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505796439485878272,DeludedOGS
2022-03-21 06:34:41,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505795009169158145,Brunowicaksono
2022-03-21 06:31:03,"b'RT @amelia_pelawi: @xxndrrrenn Justru aku sangat bersyukur jika  berjodoh dengan kematian. Karna Setiap hari yg aku lihat perceraian, kdrt,\xe2\x80\xa6'",0,207,1505794094551146498,quietdeew
2022-03-21 06:27:30,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505793201101164544,Mpok_Hanum
2022-03-21 06:27:24,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505793176040194048,Mpok_Hanum
2022-03-21 06:19:38,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505791223277121541,dwikidss8
2022-03-21 06:15:07,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505790086201323522,Siapa_Aditt
2022-03-21 06:08:57,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505788534183297027,OmarTara_2
2022-03-21 06:08:46,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505788486947061763,OmarTara_2
2022-03-21 06:08:29,"b'RT @fikriqq: [Prosedur dan Persiapan Melaporkan Kekerasan Seksual ke polisi]\n-\n""kak aku jadi korban, aku mau lapor tapi bingung dan takut p\xe2\x80\xa6'",0,287,1505788416839254017,sarah_jirhan
2022-03-21 06:00:30,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505786406429364227,Petromakstrong
2022-03-21 06:00:17,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505786352066998273,Petromakstrong
2022-03-21 05:57:52,"b'RT @prabu_abimanyu: Yang pernah mengalami kekerasan seksual, segera lapor.\n\nTidak ada jaminan pelaku tidak akan mengulangi perbuatannya.\n\nM\xe2\x80\xa6'",0,218,1505785744094228482,schondels
2022-03-21 05:55:51,"b'RT @prabu_abimanyu: Kalau punya anak perempuan, sering2 tanyakan kesehariannya. Beberapa kekerasan seksual dilakukan oleh orang yg dikenal.\xe2\x80\xa6'",0,268,1505785239570120705,achietmokoginta
